Date,Open,High,Low,Close,Volume,Adj Close,Daily_Change,Delta_Change,Volatility
2016-01-08,98.550003,99.110001,96.760002,96.959999,70798000,94.44022199999999,2.350,0.53%,374361
2016-01-07,98.68,100.129997,96.43,96.449997,81094400,93.943473,3.700,-4.22%,3422554
2016-01-06,100.559998,102.370003,99.870003,100.699997,68457400,98.083025,2.500,-1.96%,1339689
2016-01-05,105.75,105.849998,102.410004,102.709999,55791000,100.04079200000001,3.440,-2.51%,1398084
2016-01-04,102.610001,105.370003,102.0,105.349998,67649400,102.612183,3.370,0.09%,57839
2015-12-31,107.010002,107.029999,104.82,105.260002,40635300,102.524526,2.210,-1.92%,779990
2015-12-30,108.58000200000001,108.699997,107.18,107.32,25213800,104.530989,1.520,-1.31%,329258
2015-12-29,106.959999,109.43,106.860001,108.739998,30931200,105.914084,2.570,1.80%,555961
2015-12-28,107.589996,107.690002,106.18,106.82,26704200,104.043982,1.510,-1.12%,299102
2015-12-24,109.0,109.0,107.949997,108.029999,13570400,105.222536,1.050,-0.53%,72469
2015-12-23,107.269997,108.849998,107.199997,108.610001,32657400,105.787465,1.650,1.29%,420284
2015-12-22,107.400002,107.720001,106.449997,107.230003,32789400,104.443331,1.270,-0.09%,30549
2015-12-21,107.279999,107.370003,105.57,107.33000200000001,47590600,104.54073100000001,1.800,1.23%,583494
2015-12-18,108.910004,109.519997,105.809998,106.029999,96453300,103.274512,3.710,-2.71%,2610915
2015-12-17,112.019997,112.25,108.980003,108.980003,44772800,106.147852,3.270,-2.12%,949016
2015-12-16,111.07,111.989998,108.800003,111.339996,56238500,108.446514,3.190,0.77%,432642
2015-12-15,111.940002,112.800003,110.349998,110.489998,53323100,107.618605,2.450,-1.77%,943396
2015-12-14,112.18,112.68,109.790001,112.480003,64318700,109.556895,2.890,-0.62%,397799
2015-12-11,115.190002,115.389999,112.849998,113.18,46886200,110.238701,2.540,-2.57%,1206762
2015-12-10,116.040001,116.940002,115.510002,116.16999799999999,29104200,113.150995,1.430,0.48%,138446
2015-12-09,117.639999,117.690002,115.08000200000001,115.620003,46361400,112.615293,2.610,-2.21%,1023456
2015-12-08,117.519997,118.599998,116.860001,118.230003,34309500,115.15746499999999,1.740,-0.04%,14502
2015-12-07,118.980003,119.860001,117.809998,118.279999,32084200,115.20616100000001,2.050,-0.63%,202160
2015-12-04,115.290001,119.25,115.110001,119.029999,57777000,115.93667099999999,4.140,3.32%,1920885
2015-12-03,116.550003,116.790001,114.220001,115.199997,41569500,112.206202,2.570,-0.93%,386095
2015-12-02,117.339996,118.110001,116.08000200000001,116.279999,33386600,113.258137,2.030,-0.90%,301599
2015-12-01,118.75,118.809998,116.860001,117.339996,34852400,114.29058799999999,1.950,-0.81%,282827
2015-11-30,117.989998,119.410004,117.75,118.300003,39180300,115.225646,1.660,0.42%,162962
2015-11-27,118.290001,118.410004,117.599998,117.809998,13046400,114.748374,0.810,-0.19%,24317
2015-11-25,119.209999,119.230003,117.91999799999999,118.029999,21388300,114.962658,1.310,-0.72%,152927
2015-11-24,117.33000200000001,119.349998,117.120003,118.879997,42803200,115.790567,2.230,0.96%,410764
2015-11-23,119.269997,119.730003,117.339996,117.75,32482500,114.68993600000002,2.390,-1.30%,422028
2015-11-20,119.199997,119.91999799999999,118.849998,119.300003,34287100,116.19965800000001,1.070,0.44%,150104
2015-11-19,117.639999,119.75,116.760002,118.779999,43295800,115.69316699999999,2.990,1.27%,550009
2015-11-18,115.760002,117.489998,115.5,117.290001,46674700,114.241891,1.990,3.17%,1477956
2015-11-17,114.91999799999999,115.050003,113.32,113.690002,27616900,110.735449,1.730,-0.43%,118516
2015-11-16,111.379997,114.239998,111.0,114.18,38106700,111.212713,3.240,1.64%,624145
2015-11-13,115.199997,115.57,112.269997,112.339996,45812400,109.420527,3.300,-2.92%,1338110
2015-11-12,116.260002,116.82,115.650002,115.720001,32525600,112.71269299999999,1.170,-0.34%,109249
2015-11-11,116.370003,117.41999799999999,115.209999,116.110001,45218000,113.09255700000001,2.210,-0.57%,255576
2015-11-10,116.900002,118.07,116.059998,116.769997,59127900,113.735401,2.010,-3.15%,1863533
2015-11-09,120.959999,121.809998,120.050003,120.57,33871400,117.43665,1.760,-0.40%,137096
2015-11-06,121.110001,121.809998,120.620003,121.059998,33042300,117.91391399999999,1.190,0.12%,38255
2015-11-05,121.849998,122.690002,120.18,120.91999799999999,39552700,117.777553,2.510,-0.46%,182328
2015-11-04,123.129997,123.82,121.620003,122.0,44886100,118.32299499999999,2.200,-0.47%,208738
2015-11-03,120.790001,123.489998,120.699997,122.57,45519000,118.87581499999999,2.790,1.15%,522127
2015-11-02,120.800003,121.360001,119.610001,121.18,32203300,117.527709,1.750,1.41%,452732
2015-10-30,120.989998,121.220001,119.449997,119.5,49365300,115.898343,1.770,-0.85%,421855
2015-10-29,118.699997,120.690002,118.269997,120.529999,51227300,116.897299,2.420,1.06%,541180
2015-10-28,116.93,119.300003,116.059998,119.269997,85551400,115.67527199999999,3.240,4.12%,3525116
2015-10-27,115.400002,116.540001,113.989998,114.550003,69884400,111.097536,2.550,-0.63%,442533
2015-10-26,118.08000200000001,118.129997,114.91999799999999,115.279999,66333800,111.80553,3.210,-3.19%,2116801
2015-10-23,116.699997,119.230003,116.33000200000001,119.08000200000001,59366900,115.491004,2.900,3.10%,1840117
2015-10-22,114.33000200000001,115.5,114.099998,115.5,41654100,112.018901,1.400,1.53%,637113
2015-10-21,114.0,115.58000200000001,113.699997,113.760002,41795200,110.331345,1.880,-0.01%,3671
2015-10-20,111.339996,114.16999799999999,110.82,113.769997,48778800,110.341039,3.350,1.83%,890615
2015-10-19,110.800003,111.75,110.110001,111.730003,29759200,108.36253,1.640,0.62%,184923
2015-10-16,111.779999,112.0,110.529999,111.040001,39232600,107.69332299999999,1.470,-0.73%,287598
2015-10-15,110.93,112.099998,110.489998,111.860001,37673500,108.48860900000001,1.610,1.50%,564026
2015-10-14,111.290001,111.519997,109.559998,110.209999,44462400,106.888337,1.960,-1.41%,628416
2015-10-13,110.82,112.449997,110.68,111.790001,33049300,108.42071899999999,1.770,0.17%,56267
2015-10-12,112.730003,112.75,111.440002,111.599998,30467200,108.236443,1.310,-0.46%,141304
2015-10-09,110.0,112.279999,109.489998,112.120003,52766100,108.740775,2.790,2.39%,1262532
2015-10-08,110.190002,110.190002,108.209999,109.5,61979600,106.19973700000001,1.980,-1.16%,716138
2015-10-07,111.739998,111.769997,109.410004,110.779999,46765600,107.441158,2.360,-0.48%,222672
2015-10-06,110.629997,111.739998,109.769997,111.309998,48196800,107.955183,1.970,0.48%,230585
2015-10-05,109.879997,111.370003,109.07,110.779999,52064700,107.441158,2.300,0.36%,188675
2015-10-02,108.010002,111.010002,107.550003,110.379997,58019800,107.05321200000002,3.460,0.73%,423577
2015-10-01,109.07,109.620003,107.309998,109.58000200000001,63929100,106.277328,2.310,-0.65%,417307
2015-09-30,110.16999799999999,111.540001,108.730003,110.300003,66473000,106.975629,2.810,1.14%,755794
2015-09-29,112.83000200000001,113.510002,107.860001,109.059998,73365400,105.77299599999999,5.650,-3.01%,2205402
2015-09-28,113.849998,114.57,112.440002,112.440002,52109000,109.05113,2.130,-1.98%,1031185
2015-09-25,116.440002,116.690002,114.019997,114.709999,56151900,111.25271000000001,2.670,-0.25%,141601
2015-09-24,113.25,115.5,112.370003,115.0,50219500,111.533971,3.130,0.59%,298716
2015-09-23,113.629997,114.720001,113.300003,114.32,35756700,110.87446499999999,1.420,0.81%,290089
2015-09-22,113.379997,114.18,112.519997,113.400002,50346200,109.98219499999999,1.660,-1.57%,790959
2015-09-21,113.66999799999999,115.370003,113.660004,115.209999,50222000,111.73763999999998,1.710,1.55%,779116
2015-09-18,112.209999,114.300003,111.870003,113.449997,74285300,110.03068400000001,2.430,-0.41%,306479
2015-09-17,115.660004,116.489998,113.720001,113.91999799999999,64112600,110.486519,2.770,-2.14%,1371366
2015-09-16,116.25,116.540001,115.440002,116.410004,37173500,112.901478,1.100,0.11%,41561
2015-09-15,115.93,116.529999,114.41999799999999,116.279999,43341200,112.77539099999998,2.110,0.84%,364591
2015-09-14,116.58000200000001,116.889999,114.860001,115.309998,58363400,111.834625,2.030,0.96%,562119
2015-09-11,111.790001,114.209999,111.760002,114.209999,49915500,110.76778,2.450,1.46%,727204
2015-09-10,110.269997,113.279999,109.900002,112.57,62892800,109.177209,3.380,2.20%,1381756
2015-09-09,113.760002,114.019997,109.769997,110.150002,85010800,106.830148,4.250,-1.92%,1634965
2015-09-08,111.75,112.559998,110.32,112.309998,54843600,108.92504299999999,2.240,2.78%,1525803
2015-09-04,108.970001,110.449997,108.510002,109.269997,49996300,105.976666,1.940,-1.00%,498289
2015-09-03,112.489998,112.779999,110.040001,110.370003,53233900,107.04351899999999,2.740,-1.75%,933509
2015-09-02,110.230003,112.339996,109.129997,112.339996,61888800,108.95413799999999,3.210,4.29%,2654344
2015-09-01,110.150002,111.879997,107.360001,107.720001,76845900,104.473386,4.520,-4.47%,3434759
2015-08-31,112.029999,114.529999,112.0,112.760002,56229300,109.36148500000002,2.530,-0.47%,263054
2015-08-28,112.16999799999999,113.309998,111.540001,113.290001,53164400,109.87551,1.770,0.33%,174202
2015-08-27,112.230003,113.239998,110.019997,112.91999799999999,84616100,109.516659,3.220,2.94%,2491655
2015-08-26,107.089996,109.889999,105.050003,109.690002,96774600,106.38401299999998,4.840,5.74%,5550504
2015-08-25,111.110001,111.110001,103.5,103.739998,103601600,100.613338,7.610,0.60%,622890
2015-08-24,94.870003,108.800003,92.0,103.120003,162206300,100.012029,16.800,-2.50%,4049022
2015-08-21,110.43,111.900002,105.650002,105.760002,128275500,102.572461,6.250,-6.12%,7845699
2015-08-20,114.08000200000001,114.349998,111.629997,112.650002,68501600,109.2548,2.720,-2.05%,1405649
2015-08-19,116.099998,116.519997,114.68,115.010002,47445700,111.543671,1.840,-1.28%,606815
2015-08-18,116.43,117.440002,116.010002,116.5,34560700,112.98876100000001,1.430,-0.56%,194692
2015-08-17,116.040001,117.650002,115.5,117.160004,40884700,113.628873,2.150,1.03%,423092
2015-08-14,114.32,116.309998,114.010002,115.959999,42929500,112.46503600000001,2.300,0.70%,301978
2015-08-13,116.040001,116.400002,114.540001,115.150002,48535800,111.679451,1.860,-0.08%,37903
2015-08-12,112.529999,115.41999799999999,109.629997,115.239998,101217500,111.76673500000001,5.790,1.54%,1560759
2015-08-11,117.809998,118.18,113.33000200000001,113.489998,97082800,110.069479,4.850,-5.20%,5052006
2015-08-10,116.529999,119.989998,116.529999,119.720001,54951600,116.11171399999999,3.460,3.64%,1997896
2015-08-07,114.58000200000001,116.25,114.5,115.519997,38670400,112.03829499999999,1.750,0.34%,130994
2015-08-06,115.970001,116.5,114.120003,115.129997,52903000,111.66005,2.380,0.22%,115122
2015-08-05,112.949997,117.440002,112.099998,115.400002,99312600,111.417594,5.340,0.66%,658389
2015-08-04,117.41999799999999,117.699997,113.25,114.639999,124138600,110.683819,4.450,-3.21%,3982835
2015-08-03,121.5,122.57,117.519997,118.440002,69976000,114.35268500000001,5.050,-2.36%,1649888
2015-07-31,122.599998,122.639999,120.910004,121.300003,42885000,117.11398899999999,1.730,-0.87%,374985
2015-07-30,122.32,122.57,121.709999,122.370003,33628300,118.14706299999999,0.860,-0.50%,169520
2015-07-29,123.150002,123.5,122.269997,122.989998,37011700,118.74566200000001,1.230,-0.32%,116992
2015-07-28,123.379997,123.910004,122.550003,123.379997,33618100,119.122203,1.360,0.50%,167036
2015-07-27,123.089996,123.610001,122.120003,122.769997,44455500,118.533253,1.490,-1.39%,617736
2015-07-24,125.32,125.739998,123.900002,124.5,42162300,120.20355500000001,1.840,-0.53%,222333
2015-07-23,126.199997,127.089996,125.059998,125.160004,50999500,120.840782,2.030,-0.05%,24435
2015-07-22,121.989998,125.5,121.989998,125.220001,115450600,120.89870900000001,3.510,-4.23%,4882919
2015-07-21,132.850006,132.919998,130.320007,130.75,76756400,126.23787,2.600,-1.00%,767161
2015-07-20,130.970001,132.970001,130.699997,132.070007,58900200,127.51232399999999,2.270,1.89%,1113301
2015-07-17,129.080002,129.619995,128.309998,129.619995,46164700,125.14686100000002,1.310,0.86%,398746
2015-07-16,127.739998,128.570007,127.349998,128.509995,36222400,124.075166,1.220,1.33%,482697
2015-07-15,125.720001,127.150002,125.58000200000001,126.82,33649200,122.44349199999999,1.570,0.96%,324142
2015-07-14,126.040001,126.370003,125.040001,125.610001,31768100,121.27525,1.330,-0.04%,12641
2015-07-13,125.029999,125.760002,124.32,125.660004,41440500,121.323527,1.440,1.93%,800037
2015-07-10,121.940002,123.849998,121.209999,123.279999,61354500,119.025655,2.640,2.67%,1640275
2015-07-09,123.849998,124.059998,119.220001,120.07,77821600,115.926432,4.840,-2.04%,1587288
2015-07-08,124.480003,124.639999,122.540001,122.57,60761600,118.340158,2.100,-2.48%,1508285
2015-07-07,125.889999,126.150002,123.769997,125.690002,46946800,121.35249099999999,2.380,-0.25%,115502
2015-07-06,124.940002,126.230003,124.849998,126.0,28060400,121.65178999999999,1.380,-0.35%,97648
2015-07-02,126.43,126.690002,125.769997,126.440002,27211000,122.076609,0.920,-0.13%,34388
2015-07-01,126.900002,126.940002,125.989998,126.599998,30238800,122.23108300000001,0.950,0.93%,282064
2015-06-30,125.57,126.120003,124.860001,125.43,44370700,121.10146100000001,1.260,0.72%,320675
2015-06-29,125.459999,126.470001,124.480003,124.529999,49161400,120.232518,1.990,-1.75%,861052
2015-06-26,127.66999799999999,127.989998,126.510002,126.75,44066800,122.37590800000001,1.480,-0.59%,259216
2015-06-25,128.860001,129.199997,127.5,127.5,31938100,123.100026,1.700,-0.48%,152074
2015-06-24,127.209999,129.800003,127.120003,128.110001,55280900,123.688976,2.680,0.85%,469995
2015-06-23,127.480003,127.610001,126.879997,127.029999,30268900,122.646244,0.730,-0.45%,137575
2015-06-22,127.489998,128.059998,127.08000200000001,127.610001,34039300,123.206231,0.980,0.80%,271562
2015-06-19,127.709999,127.82,126.400002,126.599998,54716900,122.23108300000001,1.420,-1.00%,547682
2015-06-18,127.230003,128.309998,127.220001,127.879997,35407200,123.46691000000001,1.090,0.46%,161319
2015-06-17,127.720001,127.879997,126.739998,127.300003,32918100,122.906931,1.140,-0.24%,77392
2015-06-16,127.029999,127.849998,126.370003,127.599998,31494100,123.196574,1.480,0.54%,168736
2015-06-15,126.099998,127.239998,125.709999,126.91999799999999,43988900,122.54003999999999,1.530,-0.20%,86476
2015-06-12,128.190002,128.330002,127.110001,127.16999799999999,36886200,122.78141299999999,1.220,-1.10%,407328
2015-06-11,129.179993,130.179993,128.479996,128.58999599999999,35390900,124.15240700000001,1.700,-0.23%,79637
2015-06-10,127.91999799999999,129.33999599999999,127.849998,128.880005,39087300,124.43240800000001,1.490,1.15%,447871
2015-06-09,126.699997,128.080002,125.620003,127.41999799999999,56075400,123.02278500000001,2.460,-0.30%,166736
2015-06-08,128.899994,129.21000700000002,126.83000200000001,127.800003,52674800,123.389676,2.380,-0.66%,348022
2015-06-05,129.5,129.690002,128.360001,128.649994,35626800,124.210334,1.330,-0.55%,195541
2015-06-04,129.580002,130.580002,128.91000400000001,129.360001,38450100,124.895839,1.670,-0.58%,224576
2015-06-03,130.66000400000001,130.940002,129.899994,130.119995,30889400,125.62960600000001,1.040,0.12%,38026
2015-06-02,129.860001,130.66000400000001,129.320007,129.96000700000002,33667600,125.47513899999998,1.340,-0.44%,149584
2015-06-01,130.279999,131.389999,130.050003,130.53999299999998,32112800,126.03511,1.340,0.20%,64086
2015-05-29,131.229996,131.449997,129.899994,130.279999,50884500,125.78408799999998,1.550,-1.14%,579198
2015-05-28,131.860001,131.949997,131.100006,131.779999,30733300,127.232324,0.850,-0.20%,60515
2015-05-27,130.33999599999999,132.259995,130.050003,132.03999299999998,45833200,127.483346,2.210,1.87%,855703
2015-05-26,132.600006,132.91000400000001,129.119995,129.619995,70697600,125.14686100000002,3.790,-2.20%,1557543
2015-05-22,131.600006,132.970001,131.399994,132.53999299999998,45596000,127.96609099999999,1.570,0.88%,399079
2015-05-21,130.070007,131.630005,129.830002,131.389999,39730400,126.855783,1.800,1.02%,406285
2015-05-20,130.0,130.979996,129.33999599999999,130.059998,36454900,125.571679,1.640,-0.01%,2805
2015-05-19,130.690002,130.880005,129.639999,130.070007,44633200,125.581344,1.240,-0.09%,41138
2015-05-18,128.380005,130.720001,128.360001,130.190002,50882900,125.697198,2.360,1.10%,561106
2015-05-15,129.070007,129.490005,128.21000700000002,128.770004,38208000,124.326203,1.280,-0.14%,53331
2015-05-14,127.410004,128.949997,127.160004,128.949997,45203500,124.49998400000001,1.790,2.33%,1054662
2015-05-13,126.150002,127.190002,125.870003,126.010002,34694200,121.661447,1.320,0.11%,38588
2015-05-12,125.599998,126.879997,124.82,125.870003,48160000,121.526279,2.060,-0.36%,171563
2015-05-11,127.389999,127.559998,125.629997,126.32,42035800,121.960747,1.930,-1.02%,428198
2015-05-08,126.68,127.620003,126.110001,127.620003,55550400,123.21588799999999,1.510,1.88%,1046614
2015-05-07,124.769997,126.08000200000001,124.019997,125.260002,43940900,120.93733,2.060,0.62%,271786
2015-05-06,126.559998,126.75,123.360001,125.010002,72141000,120.19389699999999,3.390,-0.63%,453031
2015-05-05,128.149994,128.449997,125.779999,125.800003,49271400,120.95346200000002,2.670,-2.25%,1110231
2015-05-04,129.5,130.570007,128.259995,128.699997,50988300,123.74173200000001,2.310,-0.19%,98852
2015-05-01,126.099998,130.130005,125.300003,128.949997,58512600,123.9821,4.830,3.04%,1776648
2015-04-30,128.639999,128.639999,124.58000200000001,125.150002,83195400,120.328503,4.060,-2.71%,2257087
2015-04-29,130.16000400000001,131.58999599999999,128.300003,128.639999,63386100,123.684046,3.290,-1.47%,932147
2015-04-28,134.46000700000002,134.53999299999998,129.570007,130.559998,118924000,125.530074,4.970,-1.58%,1873733
2015-04-27,132.309998,133.130005,131.149994,132.649994,96954200,127.539552,1.980,1.82%,1763746
2015-04-24,130.490005,130.630005,129.229996,130.279999,44525900,125.26086299999999,1.400,0.47%,209461
2015-04-23,128.300003,130.419998,128.139999,129.669998,45770900,124.67436299999999,2.280,0.82%,373655
2015-04-22,126.989998,128.869995,126.32,128.619995,37654500,123.66481200000001,2.550,1.35%,507358
2015-04-21,128.100006,128.199997,126.66999799999999,126.910004,32435100,122.020699,1.530,-0.54%,175392
2015-04-20,125.57,128.119995,125.16999799999999,127.599998,47054300,122.68411200000001,2.950,2.28%,1074987
2015-04-17,125.550003,126.139999,124.459999,124.75,51957000,119.94391100000001,1.680,-1.13%,584757
2015-04-16,126.279999,127.099998,126.110001,126.16999799999999,28369000,121.309203,0.990,-0.48%,136497
2015-04-15,126.410004,127.129997,126.010002,126.779999,28970400,121.895703,1.120,0.38%,110100
2015-04-14,127.0,127.290001,125.910004,126.300003,25524600,121.43419899999999,1.380,-0.43%,110669
2015-04-13,128.369995,128.570007,126.610001,126.849998,36365100,121.96300600000001,1.960,-0.20%,71528
2015-04-10,125.949997,127.209999,125.260002,127.099998,40188000,122.203374,1.950,0.43%,171472
